run_id,target,method,n_samples,mse_norm,mae_norm,mse_orig,mae_orig,train_time,test_time,gpu_samples,gpu_mem_used_mb_mean,gpu_mem_used_mb_var,torch_peak_alloc_mb,torch_peak_reserved_mb,ram_samples,ram_used_mb_mean,ram_used_mb_var,timestamp
13,f_osc,kdtree,100,0.2292151004076004,0.30224084854125977,1602626110095360.0,11581061.0,53.36875104904175,2.4678945541381836,108,3988.0,0.0,337.525390625,410.0,108,9861.857349537036,37.03210887312889,2026-06-01 05:23:34
13,f_osc,uniform,500,0.03737343102693558,0.10928421467542648,926909240180736.0,5876098.5,289.1824007034302,0.49916529655456543,579,4029.854922279793,6.0722167026251554,386.18701171875,452.0,579,9922.84787888601,0.11738765239715576,2026-06-01 05:33:34
13,f_osc,kdtree,500,0.04624664783477783,0.13541394472122192,718804048936960.0,6235943.0,169.6801061630249,2.8285229206085205,340,3993.964705882353,0.21051903069019318,350.78857421875,416.0,340,10034.673471966911,4.432482481002808,2026-06-01 05:36:26
13,f_osc,uniform,1000,0.006494555156677961,0.04078586399555206,235610161807360.0,2564762.0,288.58816361427307,0.9413635730743408,578,4045.8131487889273,10.055052023380995,448.5537109375,468.0,578,10278.901296226211,0.15395423769950867,2026-06-01 05:51:12
13,f_osc,kdtree,1000,0.08281020075082779,0.17255917191505432,1268817359536128.0,8525979.0,285.0488049983978,2.422250986099243,571,4023.9649737302975,0.3490358591079712,368.3466796875,446.0,571,10381.637053962348,0.07589727640151978,2026-06-01 05:55:59
14,f_osc,uniform,100,0.25551939010620117,0.32669252157211304,2375788003328000.0,13300760.0,295.01218008995056,0.3979771137237549,591,4023.9864636209813,0.053962282836437225,369.2158203125,446.0,591,10388.379560596446,19.569245278835297,2026-06-01 06:01:55
14,f_osc,kdtree,100,0.14939403533935547,0.2454221248626709,1435221169799168.0,10948718.0,63.05340242385864,3.161142110824585,127,4022.0,0.0,362.2412109375,444.0,127,10438.70220226378,3.059851810336113,2026-06-01 06:03:02
14,f_osc,uniform,500,0.03910404071211815,0.1123570054769516,850057242869760.0,6340887.5,274.5923044681549,0.41954874992370605,550,4063.909772727273,6.391219832003117,413.12109375,486.0,550,10509.483771306817,52.76719927787781,2026-06-01 06:12:31
14,f_osc,kdtree,500,0.04830704256892204,0.1326146125793457,695131061616640.0,6620047.5,160.1423819065094,3.030146837234497,321,4026.0625,0.0,374.59814453125,448.0,321,10615.738938376167,9.375677540898323,2026-06-01 06:15:14
14,f_osc,uniform,1000,0.0072625670582056046,0.04276116192340851,244939803852800.0,2727767.25,281.20940256118774,0.8448073863983154,563,4057.948823268206,3.624733017757535,470.26806640625,480.0,563,10828.427231349911,28.502913028001785,2026-06-01 06:29:58
